company,level,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,tag,basesalary,stockgrantvalue,bonus,gender,cityid,Educ,Race,Education,Company,Gender
Amazon,L4,Software Engineer,170000,"Cambridge, MA",2,2,Full Stack,135000,23000,12000,Male,8821,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,176000,"Seattle, WA",3,0,Distributed Systems (Back-End),150000,15000,11000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,230000,"Seattle, WA",5,0,Networking,150000,47000,32000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,248000,"Palo Alto, CA",7,6,API Development (Back-End),162000,86000,0,Male,7351,0,Asian,Bachelor's Degree,1,1
Amazon,SDE I,Software Engineer,175000,"Austin, TX",1,0,API Development (Back-End),130000,10000,35000,Male,10965,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,210000,"Seattle, WA",5,3,Data,145000,65000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,170000,"Seattle, WA",3,3,API Development (Back-End),146000,10000,15000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,Senior SDE,Software Engineer,325000,"Seattle, WA",7,6,Distributed Systems (Back-End),155000,170000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,220000,"Seattle, WA",6,2,Distributed Systems (Back-End),160000,60000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,177000,"Boston, MA",2,0,API Development (Back-End),150000,14000,13000,Female,8816,0,Asian,Bachelor's Degree,1,0
Amazon,SDE I,Software Engineer,180000,"Sunnyvale, TX",4,2,Full Stack,134000,5000,41000,Female,38731,1,Asian,Master's Degree,1,0
Amazon,L4,Software Engineer,173000,"Seattle, WA",2,0,Distributed Systems (Back-End),130000,3000,40000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,238000,"New York, NY",2,0,Distributed Systems (Back-End),185000,53000,0,Male,10182,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,173000,"Seattle, WA",5,1,API Development (Back-End),126000,32000,15000,Male,11527,0,Hispanic,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,192000,"San Diego, CA",10,6,Full Stack,142000,50000,0,Male,7416,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,175000,"Seattle, WA",1,0,API Development (Back-End),125000,30000,20000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,170000,"Palo Alto, CA",1,1,API Development (Back-End),128000,24000,17000,Male,7351,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,360000,"Seattle, WA",10,2,Full Stack,160000,107000,94000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,SDE I,Software Engineer,176000,"Seattle, WA",3,0,ML / AI,133000,24000,19000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,164000,"Dallas, TX",5,0,Full Stack,130000,4000,30000,Female,11039,1,Asian,Master's Degree,1,0
Amazon,L4,Software Engineer,144000,"Seattle, WA",0,0,Distributed Systems (Back-End),112000,20000,12000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,152000,"Seattle, WA",4,1,Networking,112000,20000,20000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,173000,"Seattle, WA",0,0,Security,132000,26000,16000,Male,11527,0,Black,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,176000,"Sunnyvale, CA",0,0,Full Stack,134000,25000,17000,Male,7472,0,Hispanic,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,280000,"Sunnyvale, CA",8,0,Distributed Systems (Back-End),170000,69000,42000,Male,7472,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,190000,"Austin, TX",2,0,Distributed Systems (Back-End),130000,25000,35000,Male,10965,0,White,Bachelor's Degree,1,1
Amazon,SDE III,Software Engineer,309000,"Seattle, WA",10,8,Full Stack,160000,149000,0,Male,11527,0,Hispanic,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,242000,"Seattle, WA",8,6,Full Stack,152000,90000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,165000,"Seattle, WA",2,1,API Development (Back-End),130000,5000,28000,Female,11527,0,Asian,Bachelor's Degree,1,0
Amazon,L5,Software Engineer,335000,"Palo Alto, CA",9,1,Distributed Systems (Back-End),185000,1.00E+05,55000,Male,7351,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,163000,"San Luis Obispo, CA",0,0,Security,116000,22000,25000,Male,7425,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,155000,"Denver, CO",1,1,Full Stack,114000,17000,24000,Male,7548,0,White,Bachelor's Degree,1,1
Amazon,5,Software Engineer,217000,"Seattle, WA",5,2,Data,137000,70000,10000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,202000,"Seattle, WA",4,2,API Development (Back-End),146000,42000,14000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,218000,"Seattle, WA",0,0,ML / AI,152000,35000,28000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,220000,"Seattle, WA",4,4,Data,145000,75000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,208000,"Seattle, WA",5,2,DevOps,144000,62000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,173000,"Arlington, VA",2,0,Distributed Systems (Back-End),140000,19000,14000,Male,11342,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,199000,"Seattle, WA",5,2,Distributed Systems (Back-End),147000,52000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,320000,"Seattle, WA",8,8,Distributed Systems (Back-End),160000,160000,0,Male,11527,1,White,Master's Degree,1,1
Amazon,L5,Software Engineer,220000,"Dallas, TX",3,0,Full Stack,152000,42000,27000,Male,11039,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,340000,"Seattle, WA",2,0,Full Stack,160000,1.00E+05,80000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,418000,"Seattle, WA",12,11,API Development (Back-End),160000,258000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,245000,"Cupertino, CA",10,8,Site Reliability (SRE),165000,80000,0,Male,7158,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,210000,"Seattle, WA",3,3,Distributed Systems (Back-End),150000,60000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L7,Software Engineer,520000,"Seattle, WA",10,8,API Development (Back-End),160000,360000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,211000,"Tempe, AZ",5,2,Full Stack,144000,67000,0,Male,7053,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,246000,"Seattle, WA",4,0,Web Development (Front-End),155000,51000,40000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,140000,"Seattle, WA",1,1,Security,112000,20000,8000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,188000,"Santa Clara, CA",0,0,API Development (Back-End),134000,25000,29000,Female,7434,0,White,Bachelor's Degree,1,0
Amazon,SDE I,Software Engineer,165000,"Seattle, WA",0,0,API Development (Back-End),116000,22000,27000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,173000,"Sunnyvale, CA",0,0,API Development (Back-End),134000,25000,15000,Male,7472,1,Two Or More,Master's Degree,1,1
Amazon,L5,Software Engineer,225000,"Austin, TX",12,0,Data,155000,42000,28000,Female,10965,1,White,Master's Degree,1,0
Amazon,L5,Software Engineer,242000,"Minneapolis, MN",4,4,API Development (Back-End),160000,65000,17000,Male,9194,1,White,Master's Degree,1,1
Amazon,L5,Software Engineer,2.00E+05,"Seattle, WA",3,3,Networking,144000,40000,16000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,220000,"Seattle, WA",5,5,ML / AI,160000,60000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,206000,"Sunnyvale, CA",5,0,Distributed Systems (Back-End),160000,25000,21000,Male,7472,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,165000,"New York, NY",0,0,Distributed Systems (Back-End),128000,24000,14000,Male,10182,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,160000,"Seattle, WA",2,2,Full Stack,115000,45000,0,Female,11527,0,White,Bachelor's Degree,1,0
Amazon,L5,Software Engineer,265000,"Arlington, VA",14,0,Distributed Systems (Back-End),160000,40000,65000,Male,11342,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,209000,"Sunnyvale, CA",7,3,Android,167000,43000,0,Male,7472,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,219000,"Palo Alto, CA",2,2,Distributed Systems (Back-End),167000,38000,15000,Male,7351,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,180000,"Seattle, WA",2,2,Distributed Systems (Back-End),120000,60000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,260000,"Seattle, WA",6,6,API Development (Back-End),160000,1.00E+05,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,205000,"Seattle, WA",6,5,Full Stack,152000,53000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,242000,"Seattle, WA",4,0,Distributed Systems (Back-End),160000,39000,43000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,180000,"Seattle, WA",3,0,Distributed Systems (Back-End),140000,3000,37000,Male,11527,0,Black,Bachelor's Degree,1,1
Amazon,L3,Software Engineer,162000,"Seattle, WA",0,0,Production,135000,17000,10000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,60,Software Engineer,159000,"Seattle, WA",2,0,Full Stack,125000,19000,15000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,180000,"New York, NY",3,1,Distributed Systems (Back-End),130000,31000,18000,Male,10182,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,3.00E+05,"Palo Alto, CA",8,3,Distributed Systems (Back-End),176000,124000,0,Male,7351,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,310000,"Seattle, WA",6,6,Full Stack,160000,150000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,263000,"New York, NY",4,4,Distributed Systems (Back-End),167000,96000,0,Male,10182,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,242000,"Seattle, WA",4,2,Full Stack,152000,55000,35000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,160000,"Seattle, WA",10,1,Production,125000,5000,30000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,218000,"Palo Alto, CA",2,2,API Development (Back-End),169000,49000,0,Male,7351,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,432000,"New York, NY",13,0,Distributed Systems (Back-End),185000,133000,113000,Male,10182,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,161000,"Seattle, WA",2,0,Distributed Systems (Back-End),123000,26000,15000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,150000,"Austin, TX",0,0,Distributed Systems (Back-End),116000,22000,13000,Male,10965,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,174000,"Palo Alto, CA",1,1,API Development (Back-End),130000,31000,12000,Male,7351,0,Hispanic,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,215000,"Seattle, WA",4,4,Distributed Systems (Back-End),141000,73000,0,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L4,Software Engineer,182000,"Seattle, WA",5,1,Distributed Systems (Back-End),136000,32000,14000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE I,Software Engineer,163000,"Seattle, WA",0,0,iOS,116000,22000,25000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,287000,"Boston, MA",5,0,Distributed Systems (Back-End),160000,67000,60000,Male,8816,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,287000,"Seattle, WA",6,2,API Development (Back-End),160000,72000,56000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,278000,"New York, NY",28,5,Distributed Systems (Back-End),175000,103000,0,Female,10182,0,Asian,Bachelor's Degree,1,0
Amazon,L4,Software Engineer,205000,"Seattle, WA",3,1,Distributed Systems (Back-End),140000,40000,25000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,180000,"Seattle, WA",2,1,Production,130000,25000,25000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,423000,"Sunnyvale, CA",14,0,Android,185000,138000,1.00E+05,Male,7472,1,White,Master's Degree,1,1
Amazon,L4,Software Engineer,194000,"New York, NY",2,0,Full Stack,128000,37000,29000,Male,10182,0,Hispanic,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,180000,"Seattle, WA",7,4,Distributed Systems (Back-End),150000,30000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,287000,"Seattle, WA",9,5,Distributed Systems (Back-End),153000,134000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,288000,"Sunnyvale, CA",6,0,API Development (Back-End),165000,73000,50000,Male,7472,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,2.00E+05,"Seattle, WA",2,2,Distributed Systems (Back-End),147000,40000,15000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,215000,"Seattle, WA",5,5,Full Stack,151000,64000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,160000,"Seattle, WA",5,5,Full Stack,130000,15000,15000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,251000,"New York, NY",8,1,ML / AI,176000,40000,35000,Male,10182,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,250000,"Seattle, WA",5,5,Full Stack,150000,1.00E+05,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,189000,"Seattle, WA",3,3,Full Stack,144000,45000,0,Female,11527,0,White,Bachelor's Degree,1,0
Amazon,L5,Software Engineer,219000,"Seattle, WA",3,1,API Development (Back-End),152000,47000,20000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,246000,"Seattle, WA",0,0,Distributed Systems (Back-End),156000,50000,40000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,385000,"New York, NY",20,0,Full Stack,185000,115000,85000,Male,10182,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,203000,"Seattle, WA",4,1,Full Stack,141000,40000,22000,Male,11527,1,White,Master's Degree,1,1
Amazon,L6,Software Engineer,428000,"Arlington, VA",14,0,Distributed Systems (Back-End),160000,150000,118000,Male,11342,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,228000,"Seattle, WA",5,5,Distributed Systems (Back-End),142000,86000,0,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L4,Software Engineer,166000,"Seattle, WA",2,2,frontend,130000,15000,25000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L4,Software Engineer,195000,"Seattle, WA",2,0,Distributed Systems (Back-End),145000,0,47000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,170000,"Seattle, WA",4,0,Full Stack,126000,20000,20000,Female,11527,0,White,Bachelor's Degree,1,0
Amazon,L5,Software Engineer,227000,"Seattle, WA",2,2,Distributed Systems (Back-End),155000,72000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,224000,"Seattle, WA",5,4,Full Stack,148000,77000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,245000,"Portland, OR",8,1,Full Stack,157000,88000,0,Male,10522,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,150000,"Santa Barbara, CA",0,0,Distributed Systems (Back-End),116000,22000,13000,Male,7433,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,275000,"Seattle, WA",2,0,ML / AI,145000,60000,70000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,327000,"Seattle, WA",4,0,Full Stack,160000,90000,77000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,180000,"Seattle, WA",3,0,iOS,130000,20000,30000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,154000,"Seattle, WA",0,0,Full Stack,116000,13000,26000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,245000,"Herndon, VA",10,0,Networking,150000,55000,40000,Male,11385,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,145000,"Seattle, WA",2,2,API Development (Back-End),112000,16000,17000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,145000,"Irvine, CA",2,0,Data,125000,20000,0,Male,7229,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,246000,"Seattle, WA",15,2,Full Stack,160000,75000,11000,Male,11527,1,Hispanic,Master's Degree,1,1
Amazon,L4,Software Engineer,140000,"Bellevue, WA",1,1,Distributed Systems (Back-End),113000,3000,23000,Female,11470,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,226000,"Seattle, WA",4,2,Full Stack,144000,82000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,260000,"Seattle, WA",2,2,Full Stack,150000,95000,15000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,152000,"Seattle, WA",1,1,Full Stack,112000,20000,20000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,296000,"Sunnyvale, CA",3,3,API Development (Back-End),176000,75000,46000,Male,7472,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,118000,"Dallas, TX",5,0,Security,92000,16000,11000,Male,11039,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,163000,"Seattle, WA",3,0,API Development (Back-End),123000,20000,20000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,290000,"Seattle, WA",5,5,DevOps,150000,140000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,173000,"Seattle, WA",3,0,Distributed Systems (Back-End),130000,18000,25000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,141000,"Seattle, WA",1,1,API Development (Back-End),112000,3000,26000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,297000,"Seattle, WA",7,0,Security,155000,84000,58000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,173000,"Seattle, WA",2,0,Distributed Systems (Back-End),127000,25000,21000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,SDE II,Software Engineer,256000,"Seattle, WA",4,4,Full Stack,151000,105000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,278000,"Seattle, WA",6,6,Distributed Systems (Back-End),160000,118000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L3,Software Engineer,176000,"Seattle, WA",1,1,Distributed Systems (Back-End),130000,4000,42000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,199000,"Seattle, WA",2,2,Full Stack,144000,39000,17000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L7,Software Engineer,485000,"San Francisco, CA",15,10,Other,185000,3.00E+05,0,Male,7419,1,White,Master's Degree,1,1
Amazon,SDE III,Software Engineer,320000,"Seattle, WA",4,4,Mobile (iOS + Android),161000,159000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,211000,"New York, NY",3,3,Full Stack,166000,45000,0,Male,10182,0,Hispanic,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,188000,"Seattle, WA",3,1,Web Development (Front-End),139000,18000,31000,Male,11527,1,White,Master's Degree,1,1
Amazon,L5,Software Engineer,267000,"New York, NY",4,2,Full Stack,180000,87000,0,Male,10182,0,Asian,Bachelor's Degree,1,1
Amazon,Senior SDE,Software Engineer,280000,"Seattle, WA",12,4,Full Stack,160000,120000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,278000,"Seattle, WA",8,4,Distributed Systems (Back-End),153000,125000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,250000,"Seattle, WA",8,6,API Development (Back-End),160000,90000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,191000,"Seattle, WA",4,2,Distributed Systems (Back-End),144000,25000,22000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,66000,NA,3,0,Distributed Systems (Back-End),42000,11000,13000,Male,13147,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,388000,"Seattle, WA",17,3,Distributed Systems (Back-End),158000,177000,53000,Male,11527,1,White,Master's Degree,1,1
Amazon,L6,Software Engineer,320000,"Seattle, WA",9,9,Distributed Systems (Back-End),160000,160000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,181000,"Herndon, VA",2,0,API Development (Back-End),147000,3000,31000,Male,11385,1,Black,Master's Degree,1,1
